TF	Target
YDR501W	YBR160W
YDR501W	YBR171W
YDR501W	YBR187W
YDR501W	YBR221C
YDR501W	YBR229C
YDR501W	YBR261C
YDR501W	YBR273C
YDR501W	YBR285W
YDR501W	YBR286W
YDR501W	YBR293W
YDR501W	YCL046W
YDR501W	YCR030C
YDR501W	YCR036W
YDR501W	YCR066W
YDR501W	YDL070W
YDR501W	YDL083C
YDR501W	YDL089W
YDR501W	YDL090C
YDR501W	YDL107W
YDR501W	YDL108W
YDR501W	YDL113C
YDR501W	YDL114W
YDR501W	YDL120W
YDR501W	YDL128W
YDR501W	YDL142C
YDR501W	YDL150W
YDR501W	YDL160C
YDR501W	YDL175C
YDR501W	YDL177C
YDR501W	YDL191W
YDR501W	YDL197C
YDR501W	YDL216C
YDR501W	YDL218W
YDR501W	YDL225W
YDR501W	YDL231C
YDR501W	YDR004W
YDR501W	YDR030C
YDR501W	YDR037W
YDR501W	YDR062W
YDR501W	YDR077W
YDR501W	YDR110W
YDR501W	YDR112W
YDR501W	YDR167W
YDR501W	YDR183W
YDR501W	YDR185C
YDR501W	YDR213W
YDR501W	YDR219C
YDR501W	YDR228C
YDR501W	YDR234W
YDR501W	YDR283C
YDR501W	YDR286C
YDR501W	YDR300C
YDR501W	YDR303C
YDR501W	YDR311W
YDR501W	YDR328C
YDR501W	YDR378C
YDR501W	YDR421W
YDR501W	YDR423C
YDR501W	YEL009C
YDR501W	YEL059W
YDR501W	YER006W
YDR501W	YER025W
YDR501W	YER032W
YDR501W	YER034W
YDR501W	YER044C
YDR501W	YER046W
YDR501W	YER060W-A
YDR501W	YER082C
YDR501W	YER089C
YDR501W	YER099C
YDR501W	YER101C
YDR501W	YER103W
YDR501W	YER139C
YDR501W	YER157W
YDR501W	YER162C
YDR501W	YER178W
YDR501W	YFL034C-A
YDR501W	YFR029W
YDR501W	YFR048W
YDR501W	YGL051W
YDR501W	YGL114W
YDR501W	YGL115W
YDR501W	YGL160W
YDR501W	YGL186C
YDR501W	YGL192W
YDR501W	YGL196W
YDR501W	YGR036C
YDR501W	YGR048W
YDR501W	YGR069W
YDR501W	YGR098C
YDR501W	YGR111W
YDR501W	YGR147C
YDR501W	YGR156W
YDR501W	YGR158C
YDR501W	YGR197C
YDR501W	YGR246C
YDR501W	YGR247W
YDR501W	YGR261C
YDR501W	YHL009C
YDR501W	YHL012W
YDR501W	YHL018W
YDR501W	YHL025W
YDR501W	YHR001W-A
YDR501W	YHR042W
YDR501W	YHR058C
YDR501W	YHR106W
YDR501W	YHR136C
YDR501W	YHR143W-A
YDR501W	YHR147C
YDR501W	YIL001W
YDR501W	YIL020C
YDR501W	YIL021W
YDR501W	YIL049W
YDR501W	YIL108W
YDR501W	YIL123W
YDR501W	YIL131C
YDR501W	YIR031C
YDR501W	YIR037W
YDR501W	YJL031C
YDR501W	YJL050W
YDR501W	YJR041C
YDR501W	YJR059W
YDR501W	YKL087C
YDR501W	YKL109W
YDR501W	YKR067W
YDR501W	YLR038C
YDR501W	YLR089C
YDR501W	YLR114C
YDR501W	YLR214W
YDR501W	YML001W
YDR501W	YMR110C
YDR501W	YMR230W
YDR501W	YMR255W
YDR501W	YNL113W
YDR501W	YNL152W
YDR501W	YNL256W
YDR501W	YNL262W
YDR501W	YNL292W
YDR501W	YNR010W
YDR501W	YNR031C
YDR501W	YNR039C
YDR501W	YNR048W
YDR501W	YNR057C
YDR501W	YNR061C
YDR501W	YNR063W
YDR501W	YOL044W
YDR501W	YOL069W
YDR501W	YOL137W
YDR501W	YOL159C
YDR501W	YOR030W
YDR501W	YOR063W
YDR501W	YOR197W
YDR501W	YOR266W
YDR501W	YOR327C
YDR501W	YOR350C
YDR501W	YPL031C
YDR501W	YPL045W
YDR501W	YPL139C
YDR501W	YPL189W
YDR501W	YPL244C
YDR501W	YPR035W
YDR501W	YPR045C
YDR501W	YPR046W
YDR501W	YPR071W
YDR501W	YPR128C
YDR501W	YPR130C
YDR501W	YPR133C
YDR520C	YAL007C
YDR520C	YAL026C
YDR520C	YAL028W
YDR520C	YAR029W
YDR520C	YAR035W
YDR520C	YAR071W
YDR520C	YBL028C
YDR520C	YBL042C
YDR520C	YBL107W-A
YDR520C	YBR004C
YDR520C	YBR006W
YDR520C	YBR021W
YDR520C	YBR065C
YDR520C	YBR077C
YDR520C	YBR083W
YDR520C	YBR093C
YDR520C	YBR098W
YDR520C	YBR132C
YDR520C	YBR137W
YDR520C	YBR143C
YDR520C	YBR156C
YDR520C	YBR207W
YDR520C	YBR280C
YDR520C	YBR286W
YDR520C	YBR287W
YDR520C	YCL004W
YDR520C	YCL058C
YDR520C	YCR018C-A
YDR520C	YCR021C
YDR520C	YCR033W
YDR520C	YCR068W
YDR520C	YCR099C
YDR520C	YDL020C
YDR520C	YDL048C
YDR520C	YDL050C
YDR520C	YDL051W
YDR520C	YDL074C
YDR520C	YDL082W
YDR520C	YDL085W
YDR520C	YDL117W
YDR520C	YDL120W
YDR520C	YDL127W
YDR520C	YDL136W
YDR520C	YDL243C
YDR520C	YDR034C-A
YDR520C	YDR055W
YDR520C	YDR063W
YDR520C	YDR071C
YDR520C	YDR086C
YDR520C	YDR141C
YDR520C	YDR145W
YDR520C	YDR166C
YDR520C	YDR174W
YDR520C	YDR177W
YDR520C	YDR184C
YDR520C	YDR224C
YDR520C	YDR228C
YDR520C	YDR243C
YDR520C	YDR267C
YDR520C	YDR268W
YDR520C	YDR279W
YDR520C	YDR280W
YDR520C	YDR281C
YDR520C	YDR285W
YDR520C	YDR339C
YDR520C	YDR340W
YDR520C	YDR347W
YDR520C	YDR409W
YDR520C	YDR412W
YDR520C	YDR423C
YDR520C	YDR457W
YDR520C	YDR481C
YDR520C	YDR483W
YDR520C	YER012W
YDR520C	YER030W
YDR520C	YER031C
YDR520C	YER036C
YDR520C	YER037W
YDR520C	YER038C
YDR520C	YER056C-A
YDR520C	YER064C
YDR520C	YER100W
YDR520C	YER133W
YDR520C	YER138W-A
YDR520C	YER148W
YDR520C	YFL027C
YDR520C	YGL065C
YDR520C	YGL111W
YDR520C	YGL157W
YDR520C	YGL185C
YDR520C	YGL189C
YDR520C	YGL222C
YDR520C	YGL255W
YDR520C	YGR018C
YDR520C	YGR024C
YDR520C	YGR033C
YDR520C	YGR035C
YDR520C	YGR047C
YDR520C	YGR080W
YDR520C	YGR104C
YDR520C	YGR122C-A
YDR520C	YGR132C
YDR520C	YGR134W
YDR520C	YGR138C
YDR520C	YGR139W
YDR520C	YGR151C
YDR520C	YGR167W
YDR520C	YGR219W
YDR520C	YGR224W
YDR520C	YGR228W
YDR520C	YGR250C
YDR520C	YHL015W
YDR520C	YHL016C
YDR520C	YHL034C
YDR520C	YHR018C
YDR520C	YHR068W
YDR520C	YHR081W
YDR520C	YHR121W
YDR520C	YHR128W
YDR520C	YHR137W
YDR520C	YHR145C
YDR520C	YHR146W
YDR520C	YHR215W
YDR520C	YIL027C
YDR520C	YIL052C
YDR520C	YIL060W
YDR520C	YIL076W
YDR520C	YIL091C
YDR520C	YIL118W
YDR520C	YIL138C
YDR520C	YIL169C
YDR520C	YIR010W
YDR520C	YIR018W
YDR520C	YIR035C
YDR520C	YJL035C
YDR520C	YJL038C
YDR520C	YJL078C
YDR520C	YJL110C
YDR520C	YJL122W
YDR520C	YJL124C
YDR520C	YJL144W
YDR520C	YJL167W
YDR520C	YJL188C
YDR520C	YJR003C
YDR520C	YJR007W
YDR520C	YJR075W
YDR520C	YJR107W
YDR520C	YJR112W
YDR520C	YJR148W
YDR520C	YJR150C
YDR520C	YKL009W
YDR520C	YKL028W
YDR520C	YKL063C
YDR520C	YKL110C
YDR520C	YKL119C
YDR520C	YKL120W
YDR520C	YKL122C
YDR520C	YKL130C
YDR520C	YKL149C
YDR520C	YKL156W
YDR520C	YKL216W
YDR520C	YKR080W
YDR520C	YLL039C
YDR520C	YLL067C
YDR520C	YLR026C
YDR520C	YLR047C
YDR520C	YLR049C
YDR520C	YLR054C
YDR520C	YLR070C
YDR520C	YLR121C
YDR520C	YLR198C
YDR520C	YLR231C
YDR520C	YLR232W
YDR520C	YLR255C
YDR520C	YLR256W
YDR520C	YLR267W
YDR520C	YLR269C
YDR520C	YLR281C
YDR520C	YLR288C
YDR520C	YLR289W
YDR520C	YLR297W
YDR520C	YLR310C
YDR520C	YLR325C
YDR520C	YLR332W
YDR520C	YLR334C
YDR520C	YLR374C
YDR520C	YLR375W
YDR520C	YLR387C
YDR520C	YLR412W
YDR520C	YLR414C
YDR520C	YLR415C
YDR520C	YLR416C
YDR520C	YLR420W
YDR520C	YLR454W
YDR520C	YML063W
YDR520C	YML093W
YDR520C	YML094W
YDR520C	YML107C
YDR520C	YMR001C
YDR520C	YMR017W
YDR520C	YMR023C
YDR520C	YMR034C
YDR520C	YMR037C
YDR520C	YMR046W-A
YDR520C	YMR070W
YDR520C	YMR072W
YDR520C	YMR103C
YDR520C	YMR104C
YDR520C	YMR127C
YDR520C	YMR144W
YDR520C	YMR145C
YDR520C	YMR146C
YDR520C	YMR158C-A
YDR520C	YMR199W
YDR520C	YMR211W
YDR520C	YMR230W
YDR520C	YMR251W
YDR520C	YMR260C
YDR520C	YMR321C
YDR520C	YNL019C
YDR520C	YNL033W
YDR520C	YNL099C
YDR520C	YNL160W
YDR520C	YNL182C
YDR520C	YNL222W
YDR520C	YNL303W
YDR520C	YNR003C
YDR520C	YNR019W
YDR520C	YNR038W
YDR520C	YNR066C
YDR520C	YNR073C
YDR520C	YOL002C
YDR520C	YOL008W
YDR520C	YOL013W-A
YDR520C	YOL072W
YDR520C	YOL083W
YDR520C	YOL106W
YDR520C	YOL117W
YDR520C	YOL123W
YDR520C	YOL140W
YDR520C	YOL143C
YDR520C	YOL144W
YDR520C	YOL152W
YDR520C	YOR032C
YDR520C	YOR038C
YDR520C	YOR043W
YDR520C	YOR072W
YDR520C	YOR073W
YDR520C	YOR075W
YDR520C	YOR267C
YDR520C	YOR268C
YDR520C	YOR277C
YDR520C	YOR288C
YDR520C	YOR293W
YDR520C	YOR314W
YDR520C	YOR342C
YDR520C	YOR367W
YDR520C	YOR372C
YDR520C	YOR381W
YDR520C	YOR384W
YDR520C	YPL014W
YDR520C	YPL015C
YDR520C	YPL016W
YDR520C	YPL017C
YDR520C	YPL026C
YDR520C	YPL040C
YDR520C	YPL051W
YDR520C	YPL077C
YDR520C	YPL109C
YDR520C	YPL112C
YDR520C	YPL117C
YDR520C	YPL122C
YDR520C	YPL187W
YDR520C	YPL189W
YDR520C	YPL224C
YDR520C	YPL254W
YDR520C	YPL273W
YDR520C	YPR002C-A
YDR520C	YPR019W
YDR520C	YPR027C
YDR520C	YPR117W
YDR520C	YPR133W-A
YDR520C	YPR159W
YEL007W	YIR019C
YEL009C	YAL001C
YEL009C	YAL002W
YEL009C	YAL003W
YEL009C	YAL005C
YEL009C	YAL007C
YEL009C	YAL008W
YEL009C	YAL009W
YEL009C	YAL010C
YEL009C	YAL011W
YEL009C	YAL012W
YEL009C	YAL013W
YEL009C	YAL014C
YEL009C	YAL015C
YEL009C	YAL016C-B
YEL009C	YAL016W
YEL009C	YAL017W
YEL009C	YAL019W
YEL009C	YAL020C
YEL009C	YAL021C
YEL009C	YAL022C
YEL009C	YAL023C
YEL009C	YAL024C
YEL009C	YAL025C
YEL009C	YAL026C
YEL009C	YAL027W
YEL009C	YAL028W
YEL009C	YAL029C
YEL009C	YAL030W
YEL009C	YAL031C
YEL009C	YAL032C
YEL009C	YAL033W
YEL009C	YAL034C
YEL009C	YAL034W-A
YEL009C	YAL035W
YEL009C	YAL036C
YEL009C	YAL037C-A
YEL009C	YAL037W
YEL009C	YAL038W
YEL009C	YAL039C
YEL009C	YAL040C
YEL009C	YAL041W
YEL009C	YAL042W
YEL009C	YAL043C
YEL009C	YAL044C
YEL009C	YAL046C
YEL009C	YAL047C
YEL009C	YAL048C
YEL009C	YAL049C
YEL009C	YAL051W
YEL009C	YAL053W
YEL009C	YAL054C
YEL009C	YAL055W
YEL009C	YAL056W
YEL009C	YAL058W
YEL009C	YAL059W
YEL009C	YAL060W
YEL009C	YAL061W
YEL009C	YAL062W
YEL009C	YAL063C
YEL009C	YAL065C
YEL009C	YAL067C
YEL009C	YAL068C
YEL009C	YAR002W
YEL009C	YAR003W
YEL009C	YAR007C
YEL009C	YAR008W
YEL009C	YAR014C
YEL009C	YAR015W
YEL009C	YAR018C
YEL009C	YAR019C
YEL009C	YAR020C
YEL009C	YAR023C
YEL009C	YAR027W
YEL009C	YAR028W
YEL009C	YAR029W
YEL009C	YAR030C
YEL009C	YAR031W
YEL009C	YAR033W
YEL009C	YAR035W
YEL009C	YAR042W
YEL009C	YAR050W
YEL009C	YAR064W
YEL009C	YAR066W
YEL009C	YAR068W
YEL009C	YAR069C
YEL009C	YAR070C
YEL009C	YAR071W
YEL009C	YAR073W
YEL009C	YAR075W
YEL009C	YBL001C
YEL009C	YBL002W
YEL009C	YBL003C
YEL009C	YBL004W
YEL009C	YBL005W
YEL009C	YBL006C
YEL009C	YBL007C
YEL009C	YBL008W
YEL009C	YBL009W
YEL009C	YBL010C
YEL009C	YBL011W
YEL009C	YBL013W
YEL009C	YBL014C
YEL009C	YBL015W
YEL009C	YBL016W
YEL009C	YBL017C
YEL009C	YBL018C
YEL009C	YBL019W
YEL009C	YBL020W
YEL009C	YBL021C
YEL009C	YBL022C
YEL009C	YBL023C
YEL009C	YBL024W
YEL009C	YBL025W
YEL009C	YBL026W
YEL009C	YBL027W
YEL009C	YBL028C
YEL009C	YBL029C-A
YEL009C	YBL029W
YEL009C	YBL030C
YEL009C	YBL031W
YEL009C	YBL032W
YEL009C	YBL033C
YEL009C	YBL034C
YEL009C	YBL035C
YEL009C	YBL036C
YEL009C	YBL037W
YEL009C	YBL038W
YEL009C	YBL039C
YEL009C	YBL040C
YEL009C	YBL041W
YEL009C	YBL042C
YEL009C	YBL043W
YEL009C	YBL045C
YEL009C	YBL046W
YEL009C	YBL047C
YEL009C	YBL048W
YEL009C	YBL049W
YEL009C	YBL050W
YEL009C	YBL051C
YEL009C	YBL052C
YEL009C	YBL053W
YEL009C	YBL054W
YEL009C	YBL055C
YEL009C	YBL056W
YEL009C	YBL057C
YEL009C	YBL058W
YEL009C	YBL059W
YEL009C	YBL060W
YEL009C	YBL061C
YEL009C	YBL063W
YEL009C	YBL064C
YEL009C	YBL066C
YEL009C	YBL067C
YEL009C	YBL068W
YEL009C	YBL069W
YEL009C	YBL070C
YEL009C	YBL071C
YEL009C	YBL071W-A
YEL009C	YBL072C
YEL009C	YBL073W
YEL009C	YBL074C
YEL009C	YBL075C
YEL009C	YBL076C
YEL009C	YBL077W
YEL009C	YBL078C
YEL009C	YBL079W
YEL009C	YBL080C
YEL009C	YBL081W
YEL009C	YBL082C
YEL009C	YBL083C
YEL009C	YBL084C
YEL009C	YBL085W
YEL009C	YBL086C
YEL009C	YBL087C
YEL009C	YBL088C
YEL009C	YBL089W
YEL009C	YBL090W
YEL009C	YBL091C
YEL009C	YBL092W
YEL009C	YBL093C
YEL009C	YBL095W
YEL009C	YBL097W
YEL009C	YBL098W
YEL009C	YBL099W
YEL009C	YBL101C
YEL009C	YBL102W
YEL009C	YBL103C
YEL009C	YBL104C
YEL009C	YBL105C
YEL009C	YBL106C
YEL009C	YBL107C
YEL009C	YBL108C-A
YEL009C	YBL111C
YEL009C	YBL112C
YEL009C	YBL113C
YEL009C	YBR001C
YEL009C	YBR002C
YEL009C	YBR003W
YEL009C	YBR004C
YEL009C	YBR005W
YEL009C	YBR006W
YEL009C	YBR007C
YEL009C	YBR008C
YEL009C	YBR009C
YEL009C	YBR010W
YEL009C	YBR011C
YEL009C	YBR012C
YEL009C	YBR013C
YEL009C	YBR014C
YEL009C	YBR015C
YEL009C	YBR016W
YEL009C	YBR017C
YEL009C	YBR018C
YEL009C	YBR019C
YEL009C	YBR020W
YEL009C	YBR021W
YEL009C	YBR022W
YEL009C	YBR023C
YEL009C	YBR024W
YEL009C	YBR025C
YEL009C	YBR026C
YEL009C	YBR028C
YEL009C	YBR029C
YEL009C	YBR030W
YEL009C	YBR031W
YEL009C	YBR032W
YEL009C	YBR033W
YEL009C	YBR034C
YEL009C	YBR035C
YEL009C	YBR036C
YEL009C	YBR037C
YEL009C	YBR038W
YEL009C	YBR039W
YEL009C	YBR041W
YEL009C	YBR042C
YEL009C	YBR043C
YEL009C	YBR044C
YEL009C	YBR045C
YEL009C	YBR046C
YEL009C	YBR047W
YEL009C	YBR048W
YEL009C	YBR049C
YEL009C	YBR050C
YEL009C	YBR052C
YEL009C	YBR053C
YEL009C	YBR054W
YEL009C	YBR055C
YEL009C	YBR056W
YEL009C	YBR056W-A
YEL009C	YBR057C
YEL009C	YBR058C
YEL009C	YBR059C
YEL009C	YBR060C
YEL009C	YBR061C
YEL009C	YBR062C
YEL009C	YBR063C
YEL009C	YBR065C
YEL009C	YBR066C
YEL009C	YBR067C
YEL009C	YBR068C
YEL009C	YBR069C
YEL009C	YBR070C
YEL009C	YBR071W
YEL009C	YBR072C-A
YEL009C	YBR072W
YEL009C	YBR073W
YEL009C	YBR074W
YEL009C	YBR076W
YEL009C	YBR077C
YEL009C	YBR078W
YEL009C	YBR079C
YEL009C	YBR080C
YEL009C	YBR081C
YEL009C	YBR082C
YEL009C	YBR083W
YEL009C	YBR084C-A
YEL009C	YBR084W
YEL009C	YBR085C-A
YEL009C	YBR085W
YEL009C	YBR086C
YEL009C	YBR087W
YEL009C	YBR088C
YEL009C	YBR089C-A
YEL009C	YBR091C
YEL009C	YBR092C
YEL009C	YBR093C
YEL009C	YBR094W
YEL009C	YBR095C
YEL009C	YBR096W
YEL009C	YBR097W
YEL009C	YBR098W
YEL009C	YBR101C
YEL009C	YBR102C
YEL009C	YBR103C-A
YEL009C	YBR103W
YEL009C	YBR104W
YEL009C	YBR105C
YEL009C	YBR106W
YEL009C	YBR107C
YEL009C	YBR108W
YEL009C	YBR109C
YEL009C	YBR110W
YEL009C	YBR111C
YEL009C	YBR112C
YEL009C	YBR113W
YEL009C	YBR114W
YEL009C	YBR115C
YEL009C	YBR116C
YEL009C	YBR117C
YEL009C	YBR118W
YEL009C	YBR119W
YEL009C	YBR120C
YEL009C	YBR121C
YEL009C	YBR122C
YEL009C	YBR123C
YEL009C	YBR125C
YEL009C	YBR126C
YEL009C	YBR126W-A
YEL009C	YBR127C
YEL009C	YBR128C
YEL009C	YBR129C
YEL009C	YBR130C
YEL009C	YBR131W
YEL009C	YBR132C
YEL009C	YBR133C
YEL009C	YBR135W
YEL009C	YBR136W
YEL009C	YBR137W
YEL009C	YBR138C
YEL009C	YBR139W
YEL009C	YBR140C
YEL009C	YBR141C
YEL009C	YBR142W
YEL009C	YBR143C
YEL009C	YBR144C
YEL009C	YBR145W
YEL009C	YBR146W
YEL009C	YBR147W
YEL009C	YBR148W
YEL009C	YBR149W
YEL009C	YBR150C
YEL009C	YBR151W
YEL009C	YBR152W
YEL009C	YBR153W
YEL009C	YBR154C
YEL009C	YBR155W
YEL009C	YBR156C
YEL009C	YBR157C
YEL009C	YBR158W
YEL009C	YBR159W
YEL009C	YBR160W
YEL009C	YBR161W
YEL009C	YBR162C
YEL009C	YBR162W-A
YEL009C	YBR163W
YEL009C	YBR164C
YEL009C	YBR165W
YEL009C	YBR166C
YEL009C	YBR167C
YEL009C	YBR168W
YEL009C	YBR169C
YEL009C	YBR170C
YEL009C	YBR171W
YEL009C	YBR172C
YEL009C	YBR173C
YEL009C	YBR175W
YEL009C	YBR176W
YEL009C	YBR177C
YEL009C	YBR178W
YEL009C	YBR179C
YEL009C	YBR180W
YEL009C	YBR181C
YEL009C	YBR182C
YEL009C	YBR182C-A
YEL009C	YBR183W
YEL009C	YBR184W
YEL009C	YBR185C
YEL009C	YBR186W
YEL009C	YBR187W
YEL009C	YBR188C
YEL009C	YBR189W
YEL009C	YBR191W
YEL009C	YBR191W-A
YEL009C	YBR192W
YEL009C	YBR193C
YEL009C	YBR194W
YEL009C	YBR195C
YEL009C	YBR196C
YEL009C	YBR196C-A
YEL009C	YBR197C
YEL009C	YBR198C
YEL009C	YBR199W
YEL009C	YBR200W
YEL009C	YBR201C-A
YEL009C	YBR201W
YEL009C	YBR202W
YEL009C	YBR203W
YEL009C	YBR204C
YEL009C	YBR205W
YEL009C	YBR207W
YEL009C	YBR208C
YEL009C	YBR209W
YEL009C	YBR210W
YEL009C	YBR211C
YEL009C	YBR212W
YEL009C	YBR213W
YEL009C	YBR214W
YEL009C	YBR215W
YEL009C	YBR216C
YEL009C	YBR217W
YEL009C	YBR218C
YEL009C	YBR219C
YEL009C	YBR220C
YEL009C	YBR221C
YEL009C	YBR222C
YEL009C	YBR223C
YEL009C	YBR225W
YEL009C	YBR227C
YEL009C	YBR228W
YEL009C	YBR229C
YEL009C	YBR230C
YEL009C	YBR231C
YEL009C	YBR233W
YEL009C	YBR234C
YEL009C	YBR235W
YEL009C	YBR236C
YEL009C	YBR237W
YEL009C	YBR238C
YEL009C	YBR239C
YEL009C	YBR240C
YEL009C	YBR241C
YEL009C	YBR242W
YEL009C	YBR243C
YEL009C	YBR244W
YEL009C	YBR245C
YEL009C	YBR246W
YEL009C	YBR247C
YEL009C	YBR248C
YEL009C	YBR249C
YEL009C	YBR250W
YEL009C	YBR251W
YEL009C	YBR252W
YEL009C	YBR253W
YEL009C	YBR254C
YEL009C	YBR255C-A
YEL009C	YBR255W
YEL009C	YBR256C
YEL009C	YBR257W
YEL009C	YBR258C
YEL009C	YBR259W
YEL009C	YBR260C
YEL009C	YBR261C
YEL009C	YBR262C
YEL009C	YBR263W
YEL009C	YBR264C
YEL009C	YBR265W
YEL009C	YBR267W
YEL009C	YBR268W
YEL009C	YBR269C
YEL009C	YBR270C
YEL009C	YBR271W
YEL009C	YBR272C
YEL009C	YBR273C
YEL009C	YBR274W
YEL009C	YBR275C
YEL009C	YBR276C
YEL009C	YBR278W
YEL009C	YBR279W
YEL009C	YBR280C
YEL009C	YBR281C
YEL009C	YBR282W
YEL009C	YBR283C
YEL009C	YBR284W
YEL009C	YBR285W
YEL009C	YBR286W
YEL009C	YBR287W
YEL009C	YBR288C
YEL009C	YBR289W
YEL009C	YBR290W
YEL009C	YBR291C
YEL009C	YBR292C
YEL009C	YBR293W
YEL009C	YBR294W
YEL009C	YBR295W
YEL009C	YBR297W
YEL009C	YBR298C
YEL009C	YBR299W
YEL009C	YBR301W
YEL009C	YBR302C
YEL009C	YCL001W
YEL009C	YCL001W-A
YEL009C	YCL002C
YEL009C	YCL004W
YEL009C	YCL005W
YEL009C	YCL008C
YEL009C	YCL009C
YEL009C	YCL010C
YEL009C	YCL011C
YEL009C	YCL012C
YEL009C	YCL014W
YEL009C	YCL016C
YEL009C	YCL017C
YEL009C	YCL018W
YEL009C	YCL024W
YEL009C	YCL025C
YEL009C	YCL026C-A
YEL009C	YCL026C-B
YEL009C	YCL027W
YEL009C	YCL028W
YEL009C	YCL029C
YEL009C	YCL030C
YEL009C	YCL031C
YEL009C	YCL032W
YEL009C	YCL033C
YEL009C	YCL034W
YEL009C	YCL035C
YEL009C	YCL036W
YEL009C	YCL037C
YEL009C	YCL038C
YEL009C	YCL039W
YEL009C	YCL040W
YEL009C	YCL041C
YEL009C	YCL042W
YEL009C	YCL043C
YEL009C	YCL044C
YEL009C	YCL045C
YEL009C	YCL047C
YEL009C	YCL048W
YEL009C	YCL048W-A
YEL009C	YCL049C
YEL009C	YCL050C
YEL009C	YCL051W
YEL009C	YCL052C
YEL009C	YCL054W
YEL009C	YCL055W
YEL009C	YCL056C
YEL009C	YCL057C-A
YEL009C	YCL057W
YEL009C	YCL058C
YEL009C	YCL059C
YEL009C	YCL061C
YEL009C	YCL063W
YEL009C	YCL064C
YEL009C	YCL065W
YEL009C	YCL068C
YEL009C	YCL069W
YEL009C	YCR001W
YEL009C	YCR002C
YEL009C	YCR003W
YEL009C	YCR004C
YEL009C	YCR005C
YEL009C	YCR006C
YEL009C	YCR007C
YEL009C	YCR008W
YEL009C	YCR009C
YEL009C	YCR010C
YEL009C	YCR011C
YEL009C	YCR012W
YEL009C	YCR013C
YEL009C	YCR014C
YEL009C	YCR015C
YEL009C	YCR016W
YEL009C	YCR017C
YEL009C	YCR018C
YEL009C	YCR018C-A
YEL009C	YCR019W
YEL009C	YCR020C
YEL009C	YCR020C-A
YEL009C	YCR021C
YEL009C	YCR023C
YEL009C	YCR024C
YEL009C	YCR024C-A
YEL009C	YCR025C
YEL009C	YCR026C
YEL009C	YCR027C
YEL009C	YCR028C
YEL009C	YCR028C-A
YEL009C	YCR030C
YEL009C	YCR031C
YEL009C	YCR032W
YEL009C	YCR033W
YEL009C	YCR034W
YEL009C	YCR035C
YEL009C	YCR036W
YEL009C	YCR037C
YEL009C	YCR038C
YEL009C	YCR041W
YEL009C	YCR042C
YEL009C	YCR043C
YEL009C	YCR044C
YEL009C	YCR045C
YEL009C	YCR046C
YEL009C	YCR047C
YEL009C	YCR048W
YEL009C	YCR050C
YEL009C	YCR051W
YEL009C	YCR052W
YEL009C	YCR053W
YEL009C	YCR054C
YEL009C	YCR057C
YEL009C	YCR059C
YEL009C	YCR060W
YEL009C	YCR061W
YEL009C	YCR063W
YEL009C	YCR065W
YEL009C	YCR066W
YEL009C	YCR067C
YEL009C	YCR068W
YEL009C	YCR069W
YEL009C	YCR071C
YEL009C	YCR072C
YEL009C	YCR073C
YEL009C	YCR075C
YEL009C	YCR076C
YEL009C	YCR077C
YEL009C	YCR079W
YEL009C	YCR082W
YEL009C	YCR083W
YEL009C	YCR084C
YEL009C	YCR085W
YEL009C	YCR086W
YEL009C	YCR088W
YEL009C	YCR089W
YEL009C	YCR091W
YEL009C	YCR092C
YEL009C	YCR093W
YEL009C	YCR094W
YEL009C	YCR095C
YEL009C	YCR096C
YEL009C	YCR097W
YEL009C	YCR097W-A
YEL009C	YCR098C
YEL009C	YCR099C
YEL009C	YCR100C
YEL009C	YCR101C
YEL009C	YCR102C
YEL009C	YCR104W
YEL009C	YCR105W
YEL009C	YCR106W
YEL009C	YCR107W
YEL009C	YDL001W
YEL009C	YDL002C
YEL009C	YDL003W
YEL009C	YDL004W
YEL009C	YDL005C
YEL009C	YDL006W
YEL009C	YDL007W
YEL009C	YDL008W
YEL009C	YDL009C
YEL009C	YDL010W
YEL009C	YDL012C
YEL009C	YDL013W
YEL009C	YDL014W
YEL009C	YDL015C
YEL009C	YDL016C
YEL009C	YDL017W
YEL009C	YDL018C
YEL009C	YDL019C
YEL009C	YDL020C
YEL009C	YDL021W
YEL009C	YDL022W
YEL009C	YDL024C
YEL009C	YDL025C
YEL009C	YDL027C
YEL009C	YDL028C
YEL009C	YDL029W
YEL009C	YDL030W
YEL009C	YDL031W
YEL009C	YDL033C
YEL009C	YDL035C
YEL009C	YDL036C
YEL009C	YDL037C
YEL009C	YDL039C
YEL009C	YDL040C
YEL009C	YDL042C
YEL009C	YDL043C
YEL009C	YDL044C
YEL009C	YDL045C
YEL009C	YDL046W
YEL009C	YDL047W
YEL009C	YDL048C
YEL009C	YDL049C
YEL009C	YDL050C
YEL009C	YDL051W
YEL009C	YDL052C
YEL009C	YDL053C
YEL009C	YDL054C
YEL009C	YDL055C
YEL009C	YDL056W
YEL009C	YDL057W
YEL009C	YDL058W
YEL009C	YDL059C
YEL009C	YDL060W
YEL009C	YDL061C
YEL009C	YDL063C
YEL009C	YDL064W
YEL009C	YDL065C
YEL009C	YDL066W
YEL009C	YDL067C
YEL009C	YDL069C
YEL009C	YDL070W
YEL009C	YDL072C
YEL009C	YDL073W
YEL009C	YDL074C
YEL009C	YDL075W
YEL009C	YDL076C
YEL009C	YDL077C
YEL009C	YDL078C
YEL009C	YDL079C
YEL009C	YDL080C
