"","YAL051W","YAR050W","YBL005W","YBL021C","YBL054W","YBL103C","YBR033W","YBR049C","YBR066C","YBR081C","YBR083W","YBR112C","YBR150C","YBR182C","YBR215W","YBR239C","YBR240C","YBR297W","YCL055W","YCL058C","YCR018C","YCR065W","YCR084C","YCR106W","YDL020C","YDL048C","YDL056W","YDL106C","YDL170W","YDL233W","YDR009W","YDR034C","YDR043C","YDR081C","YDR096W","YDR123C","YDR146C","YDR169C","YDR174W","YDR207C","YDR213W","YDR216W","YDR253C","YDR259C","YDR310C","YDR335W","YDR390C","YDR392W","YDR421W","YDR423C","YDR451C","YDR463W","YDR477W","YDR480W","YDR501W","YDR520C","YEL007W","YEL009C","YER028C","YER040W","YER045C","YER068W","YER088C","YER111C","YER161C","YER169W","YER184C","YFL031W","YFL052W","YFR034C","YGL013C","YGL035C","YGL071W","YGL073W","YGL096W","YGL166W","YGL209W","YGL237C","YGL252C","YGL254W","YGR044C","YGR249W","YGR288W","YHL010C","YHL020C","YHL027W","YHR006W","YHR056C","YHR084W","YHR124W","YHR178W","YHR206W","YIL033C","YIL036W","YIL101C","YIL122W","YIL130W","YIL131C","YIR018W","YIR023W","YIR033W","YJL056C","YJL089W","YJL103C","YJL110C","YJL124C","YJL127C","YJL210W","YJR060W","YJR094C","YJR127C","YJR147W","YKL015W","YKL020C","YKL032C","YKL038W","YKL043W","YKL062W","YKL109W","YKL112W","YKL185W","YKR064W","YKR067W","YKR077W","YKR099W","YLR014C","YLR055C","YLR098C","YLR113W","YLR120C","YLR131C","YLR176C","YLR182W","YLR183C","YLR223C","YLR228C","YLR256W","YLR266C","YLR403W","YLR451W","YML007W","YML027W","YML051W","YML076C","YML081W","YML099C","YMR016C","YMR019W","YMR021C","YMR023C","YMR037C","YMR039C","YMR042W","YMR043W","YMR070W","YMR125W","YMR164C","YMR172W","YMR182C","YMR280C","YNL027W","YNL068C","YNL097C","YNL098C","YNL103W","YNL167C","YNL199C","YNL216W","YNL229C","YNL239W","YNL314W","YOL028C","YOL051W","YOL067C","YOL089C","YOL108C","YOL116W","YOR028C","YOR032C","YOR047C","YOR066W","YOR113W","YOR140W","YOR162C","YOR172W","YOR230W","YOR290C","YOR337W","YOR344C","YOR358W","YOR372C","YOR380W","YPL038W","YPL049C","YPL075W","YPL089C","YPL128C","YPL133C","YPL139C","YPL177C","YPL202C","YPL230W","YPL248C","YPL254W","YPR008W","YPR009W","YPR065W","YPR104C","YPR199C"
"YBR187W",0.000132107553303866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09440438969664e-05,-0.000306957867081152,0,-0.00158492003807528,0.00104440332911795,0,0,0.000557103984152956,0,0,0,-9.2672337213019e-05,0,0,0,0,0,0.000196053793983942,0,0,7.98851938855956e-06,-0.00309395783152139,0,0,0,0,0,-0.00025148691189101,0,0,0.000149534968826641,0,0.000723191330955879,-0.00111274618419941,0,0,0,0.00243247000972196,0,0.00889249070868441,0,0,0,-0.00223205724243277,0,0,0,-0.00050794456492743,0,0,0,-0.000125005089464736,0.00179438985740748,0,0,0.000210908816085905,0,-0.000793882263467737,0.000702907912562014,-0.00109068262516248,0,0,0.0020404230325126,0,-0.000419295672784588,0,0,0,0.00100614376312554,0,-0.000230269138012742,0,0,0,0,0,0,0,0,-0.00245024894567353,0,0.00107603249909093,0,-0.00171914810370519,0,0,-0.00112001821326931,0,0,0,0,0.00109655427753906,0,0,0,1.52463400851498e-05,0,0,-0.00114576286481995,0,0,0.000131337237091623,0,-0.000846570084100116,0.000260756470568176,0,-0.000147957203931499,0,0,0.00545055923889906,0,0,0,0,0,0,0,0.00190332607638779,-0.000847660364845262,-0.000302462729286129,0,0,-0.000131698276198168,0,0,0,-0.000624641964017951,0,0,0.00330655563724499,0,0.00159219725499786,0,0,0,-0.000162114096685351,0,0,0,0,0,0,-0.0014585312284451,0,0.00117838818747194,0,0,0,0,-0.000638399640340184,0,0.000627801497052606,0,0,-8.40183015320105e-05,0.000884187546218798,0,0.000130976876636291,0,0,0,-0.000189160022784954,0.000789677969686258,0,0,0,0,-0.00444380886289668,0,0,0,0,0.000638294473218977,-0.00220397283737634,0,-0.00244833464729454,-0.000518232352800152,0,0,-0.000872907008670095,0,0,0.00288593857165985,0,0,-0.000498219351171938,-0.00193237787388116,0.00325288160449885,0,0,9.37533851329096e-05,0,0.00112536172201797
"YBR189W",0,-4.93438994860337e-05,-0.000867618932120143,0,0.00106293864175172,0,0,0,0.000188099077048024,-0.000187544310726314,-0.000313083836310879,0,0.00135836704276545,0,-0.000724629112312173,0,-0.000281411300485382,0,0,0,0.000776767294160404,-0.000729427541663653,0,0,0,0,0,0,0,0,0,0,-0.00061065132230376,0,0,0,0,-0.00409686904487267,0.000842639114192063,0,0,-0.000265229732569548,0,0,0,0,0,0,0,-0.000620164762888141,0,-0.000208579745929772,0,0,0.000336961380309683,0,0,2.0553621252559e-05,0,0,0,0,-0.000526187871968854,0,0,0,0,-8.81269170028694e-05,3.41779903382124e-05,-0.000357027406969853,0,0,0,0,-0.000327475506636911,-0.00446987489264398,1.21010557372818e-05,0,0.00109817691526784,0.00123804638793076,-0.0018850536582149,0,0,0,0.000520572216462085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286172388852923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130163354799965,0,0,0,0,0.000698614629214211,0,0,0,0,0,0.00356112248315878,-0.000766956236723717,0,0,0,0,0,0,-0.000329060396052501,0,0,0.00128287703414782,0,0,0,0,0,0,-0.000430450156676208,-7.18864511282821e-05,0,0,0,0,0,-0.0049092931193124,0,0.00104710325840462,0.000575951271984336,0.00581216827166939,2.3320767160873e-05,0,0,0,0.00235225506553823,0,0,-0.00132292869754399,0,0,0,0,0,0.00131363298825843,0,0,0,0.00136719287294354,-0.00221544375522822,0,0,0.00106285300806701,0,0,0,0,0,0,0,0,0,0,0,-0.000768450589430722,0,0.00183909011067191,-0.000314801731134185,0,0,0,0,-0.00160609868323461,0.00444966226591498,6.81753146333561e-05,0,0
"YBR191W",-1.12577449171721e-05,-7.9531943830877e-05,0.000629739036105666,0,0.00213468035339501,0.00226489566838684,0.00102526660168828,0,0,-0.0014497311059188,-9.17400176321937e-05,0.000145053572764548,0.000207905895503952,0,0,0,0.000291550092895965,0,0,0,2.12690017479519e-05,-0.000196060317998404,0,-0.00016415940089279,0,0,0,0,0,0,-0.00029487110058072,0.000266632646895762,-0.000527067813916772,0.00155550029789991,0,0,0,-0.00302069400500825,0.00104897875567118,0,0,-0.000370909062100482,0,0,0,0,0,0.00130967485890519,0,-0.000814816637858952,-0.00380990694913597,-0.00020320511855977,0,0.000717220023922936,0.000597078349126956,0,0,0.000150532428384106,0.00163438998588976,0,0,0.0016211521979952,-0.000233122294086788,0,-0.000237610675531361,0.000702502870316073,-0.000685087456823108,-0.000257822136848436,0,0,0,0.00153548189218688,0,0,0,-0.00830805809907489,0,0,0,0.000394934179178802,-0.00245903225581709,0,0,0,0.000266166745733227,0,0,0,0,0,-0.00126403130713904,0.00135729053904112,-0.000284421932200751,0.00124271115211654,-0.000845574848476103,0,3.0762713972791e-05,0,0,0,0,-0.00090097026410535,-0.000466944273452702,0,-0.000398103616806401,0.00276943866120492,0,0,0,0,-1.99231379582527e-05,0,0.0029080060165016,0,0,0,0,-0.000338190937393673,-0.000262580603461806,0,0,0,-0.00232162482683125,0,0,0,-0.000204265684468742,0.00351037456108794,0,0,0,0,0,0.00428101025920349,-0.00199219335822655,0,0,0,0.000978122713956038,0,0,-0.00147448961388861,0,0,0.00106360809083909,-0.00339402900054591,0,-0.00155824902460106,0,0,0,0,0.00060270304027931,-0.00065715159991587,0.000205414375677752,0,0.000224594045693694,0.00800302765327673,-0.00242600444064963,0,0.000533946107245099,0,0.00448518342642727,0,0,0,0.00120098164148222,0.000879255058411702,0,-0.000399211383588461,-0.0091537916734601,0.000785097248074302,0,-0.00656569249279717,0,0,0.00285010020235823,0,0,-0.00188910139874976,0.00165161368085627,-0.00204095446633611,0,-0.000844427327616887,0,-0.000110980153230184,0,0,-2.53956824228396e-06,-0.000278856153567868,0,0,0,1.91218898767209e-05,0,0,-0.00235374677939294,0,0.000730460872315752,0,0,0,-0.000223673714412789,0,-0.000227516654529638,0.00629301597524786,0,-0.00017495556474339,0
"YBR191W-A",0,0,-0.000156471218722637,0,0.0023003124077358,0,0,0,0,0,-0.000257089182967888,0,0,0,0,0,0,0,0,-0.000117844898118477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000497878867887306,9.74398648261041e-05,0,0,-0.000396706682345899,0,0,0,0,0,0,-0.00144706595601086,-0.000608051231643341,0,-9.04929186867456e-05,0,0,0.0017684934846559,0,0,0.000149180448382169,0.000668828021324626,0,0,0,0,0,0,0,-0.000964044978975254,-9.34285462236424e-05,0,0,0,0.000204278090855998,0,0,0,-0.00536096862736448,0,0,0.000722493042121408,0.00108789612083076,-0.0019262370368998,0,-2.86377994392977e-05,0,0,-0.000173032623123552,0,0,0,0.0035190709150143,0,0,-0.000403331597167491,0.000758686412020088,0,0,0,0,0,0,0,0,-0.00105903315781955,0,0,0.00360542721571517,-0.000662816926900253,0,0,-0.0010865224397366,0,0,0.00296519443835744,0,0,0,0,0,0,0,0,0,-0.000830498451086877,0,0,0,0,0,0.000147175230132932,-4.6005143857394e-05,0,0,0,0,-0.000322617493463921,0,-7.88104027777816e-05,0,0,0,0,0,0.000385350612063456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679768548114349,-0.00401398933162382,0,0,0,0.00244541711549638,0,-0.000450164033215833,0,0,0,0,-6.67804738528243e-05,-0.00314941504680728,0,0,-0.00470973253193583,-0.000641240609462342,0,0,0,0,0.000345423672680327,0,0,0,-0.000185620327155484,8.0795503964018e-05,-2.38335855965488e-05,0,0,0,-0.000535936189825034,0,0,-0.00056794213881897,0,0.000694839987930123,8.87250447894301e-05,0,0,0.000166416076709479,-0.000310439460912758,0,0,0,0,-0.0008803989988921,0.00294776118575537,0,0,0
"YBR192W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68369369660031e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874782922233388,0,0,0,0,0,0,0,0,0,0
"YBR196C",0,0.000241377232662927,0,0,0,0,0,0,0,0,0,0,0.00225020076183545,0.000817113115635866,0,0,0.000446592625743554,0,-0.00111903948035946,0,-0.000549115177741944,0,0,0.000737893979514909,0,0,0,0,0,0.000140370872070804,0,0,0,0,0,0,0,0,0,-0.00076908420834721,0,-0.000149712873565956,-0.000261476579433902,0,-0.00145637111081856,2.48116639506267e-05,0,0,0,0,0,-0.000626616692350141,0.000362132706829759,0,0,0.00548661783435669,0,0,0.000581552434589802,0,0,0,-5.42090850296028e-05,0,-0.00271094061628296,0,0,-0.000171146355484785,0,-0.00152007068116528,0,0.00138178731940691,0,0,0,0,9.67822138561862e-05,0,0.00186514991116433,0.000556785083579017,0,0,0,0,0,0.000327236116195109,0,0,0,0,0,0,0.000489719480913648,0,0,0,0,0,0,0,0,0,-0.000825183920055776,-0.00312696209056556,-0.000395291178094714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501262470735669,0,0,0,0,0,-0.000643283599209884,0.00248357129046981,0,0,0,0,0,0,0.000212334024343075,0,0.00067435767747088,0,0,0,0,0,0,-0.000118259557493941,-0.000978086898547489,0,-6.4054014772139e-05,0.00156652282347187,0,0,-0.00372527373172415,0,0,0,0,0,-0.000256170628160785,0,0,0.000409183452521742,0,0.0002644546538058,-0.00399518572594802,0,-0.000468990404087607,-0.00762010781612869,0,0,0,-0.000317658907764276,0,0.000912846131295454,2.73655070464889e-08,-0.00211555140556159,-0.000395068441537832,0,0,4.53277945206857e-05,0,0,0.000834634443449138,0,0,0,-0.0121606462333496,0,0.00154360818023712,0,0,0,0,0,0,0,0,5.19837854275245e-05,0,0,0,0,0
"YBR198C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108721107888702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YBR199W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00869106975228e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6776114477288e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YBR200W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315703518850737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YBR201C-A",0,-4.89169242207671e-05,0,0.0074205996606756,0,0.00489951764600606,0,0,0,-0.00187210184317612,0,0,0,0.00035545420793528,0.0020328398646112,0.00460843025917604,-0.000586790821557771,0,-0.00183152109098651,0.0118775654542936,0,0.000133715586355189,0,0.000403344313130879,0,0.000237676059763215,0,0,-8.85664706718272e-05,0,0.000174676385798715,0,0.000106387583004995,0,0,0,0.00172879746566714,0.00138669272540418,-0.0016642242979494,0,0.00041121011103192,0,-0.00119838057363631,8.33137436468584e-05,-9.32965954619867e-05,0,-1.05242615518739e-05,0,-0.00190069392822467,-0.00166119943894211,-0.00430316798781841,0,0,0.00332134056473427,0.0129187714479992,-0.00595348499126965,0,-0.000116331026266094,0,-0.00310008504719841,0.000169969143564274,0,0.000532076939431389,-0.00286793083891093,-0.00243476016835443,0.00172603117809358,-0.000240437238031381,1.58473894999555e-05,-0.000374279677479265,0,-0.00198329088029917,0.00275822272251437,0,0,0,-0.00317352937123639,0,0.00512665517134066,0.000399182553959167,0,-0.000671506775892527,0,-0.002191849104213,0.00200256222078155,-0.00155226346303377,0.00186015924640239,0,0,0,0.000139335820000596,0,0,0.000110670699851532,-0.00026893997008551,-0.000449866503160602,0,0,-0.0029632017605784,0.00220578983932333,-0.00132808967861667,0,0.00162092709009487,0.00137430709643161,0,0,0,-0.00310070313717199,0.000722616314085334,-0.00023012872886629,0.000304453410088619,0,-0.00179316871321051,0,-0.00199720770360507,-0.000854769772559299,-0.000782840062888658,0,0.00104648197439922,8.33681948658566e-05,0,0.000643898898671622,0.00277807899908289,0,-0.002227297917969,0.000211686392317898,0.000702548356745943,-0.00150939664041433,0,-0.000219639994829145,-0.000196932541880494,0,-0.00283542297135289,0,0.000721676590296035,-0.000624091340897097,0.000732319179749744,0.000690177367357071,-0.000705903205058889,-0.000774253389272836,-0.00102437605783929,0.000498901586911576,0.000807631922740154,0.000851916689333545,0,0.00184657101056756,-0.000116586566829472,0,0.00109365419150608,0.00212502530344866,0,-7.5675233505188e-05,0,0,-0.00288036014904884,2.17303617544755e-07,0,0.000246811954261352,0.00205991197176802,-0.00170179164259466,0.00118501547723353,0,0.00180032029824143,0.00799103724565072,-0.000812281036360697,0,-0.00126817404528902,0.00141016259579813,-0.00114670250443668,-0.000446794844158884,0,0.000629744346659821,0.00379447714830518,-0.0026416133295116,0,0,0,0,-0.000307812379754058,0.00374367065848901,0,0.00610175541017766,0,0,-0.00341534568870958,0,0.000262735057127471,0,0,0.000129865516322025,0,0,0,-0.0150025340122708,1.59035849455863e-05,0.000548283721196316,0.00110077474265309,0,0,0,0,0,-0.000183335441476579,-0.000643663305526128,0,-0.00202837851432293,0.000438637724879724,0.000683805255176172,0,-0.000348627921687712
"YBR202W",0.001989683680928,0,0,0,0,0.00489523071522853,0,0,0,0,-0.000425321054627577,0,0,0.00138810220923111,0,0,0.000398958291942161,0.00221933259876627,0,-0.00279249910837694,0,0,-0.000513382556958358,0.000743672903645587,-3.93247321224654e-05,0.000117433240650109,0,0,0,0,0,0,0,0,4.92805389298382e-05,0,0,0,-0.000128006298984855,0,0,-0.000160854514350416,-0.000352549332832598,0,0,0,0,-0.000700698049510345,-0.00286020403598995,-0.00314622915845614,-0.00161240367836012,-0.000274410802816152,0,0,0,0,0,-2.01720234607753e-05,0,0,0,0,-0.000179060927956278,0,0,0,-6.07149401321864e-06,-0.000109970040116166,-0.000311342002732417,5.61615720132831e-05,0.000908154792453428,0.000265379230696612,0,0,0,-0.0101344763060845,0.000284051798086515,0.00558977389731338,0,0,-0.000278009091955625,0,-0.000463567010794603,0,0.00161040522614231,0,0,0,0,0,0,0,0,-0.000485947847747822,-0.00127468714084362,0,0,0,0,0.000993981334867429,0,0.000891775227460566,-0.00132783651072509,-0.00146941495837779,0,-0.00175163183527629,-0.000705675841478573,0,0,0.00372600863329232,0,0.00218309277941796,-0.00309091258332589,0,0,-9.20189051002083e-07,0.000193819540083731,0.000556720339134937,0,0.00168488074739025,0.00172381371896748,-0.000989950645360869,-0.00135314919495195,0.000878191342082142,7.07985216968731e-05,0,0,0,0,0.000102326222371483,0.00283852412550597,-0.000441126066710673,0,0,-0.00067047299946938,0,0,0.00168765817436025,0,0,0,-0.000973361963812442,-0.000575935688418096,0,0,0,0,0.00305541013517384,0.00107221611858057,0,0,-0.000566060611783944,0,-0.00341551289590946,-2.4743736884209e-06,0.000165540069240621,0,0.00631208560910864,-0.000979045275864959,0,0,0.00115298955032757,0,-0.000535635819433554,0,0,0,0,0,0,-0.00221214729864388,0,0,0,0.00373607069863895,-0.00664129848726909,0.00658142703495644,0,0.000196765364656092,-1.86391722510089e-05,0.00678510933557422,-0.000957190325850934,0,0,0,0,0,0,0,-0.00190595803178837,-0.00116471037741125,0,-0.0212719638527087,0,-0.00263854444633814,0,0.00375214940770749,0,0,0,0,-0.000603973347339931,-0.00134572505771628,0.00394591178463061,0,0,-5.85780283935703e-06,0,-0.000226615628011152
"YBR203W",0,4.18278230082196e-06,0,0,0,0,0.00124015796854844,0,4.73584359151901e-05,0,0,0,0.00142869205458143,0.00211235954241172,0,0,0.000291395733405138,0,0,-0.00507855031654886,0,0,0,0,0,0,0,0,0,0.00314270122115374,0,0,0.000171720608326873,0,0.000558986630751793,0,0.000164988308537105,0,-0.00129164501433629,-0.000363541650714271,0,0,0,0,0,0,0,0,0,0,-0.000320701207293669,0,0,0,0.00347696459998299,0,0,0,0,0,0,0,0,0,0,0,0,-7.81850408718662e-05,0.0010167211184344,-0.000135909567118234,0,0.00103775860621938,0,0,0.000895489084003766,0,0,0,0,0,0,0.000290708362085765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069172977342345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529799968048874,0.000352218460514175,0,0,0,0,0,0,0,0.000851164428930161,0,0,1.42164179726297e-05,0,0,0,0,-0.000565521918949299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000592557873340145,0.000683961114031079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286964529088973,0,0,0,0.00022097395804336,0.000796157005192525,0,0,0,0,0,0,0,0,0,-0.000357505602328673,0,0,0,-0.00810305460627239,0,-0.00109489276112469,0,0,0,0,0,0,0,0.00261141774388655,0,0,0,0,0,0
"YBR204C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25611569899985e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YBR206W",0,0,0,0,0,0,0,0,-0.000435569388859698,0,-0.000430943847888114,0,0,0,0,0,0,0.00296040441979877,0,0,0.00134466271143693,0,0.000182147601581169,0.000388816504493198,0,0,0,0,0,0,0,0,0,0,0,6.0758542324071e-05,0,-0.000110887299896314,0,0,0,-0.000380781580258477,0.00105643943026919,0,-0.000437407898581362,0,0,0,0,0,0,0,0,0,0,0,0,8.43155187995418e-05,0,0,0.000158716416638537,0,0,0.000289347796768607,3.77156154287374e-05,0,0,0,0,0,0,0,0,0,0,0.0763634800766384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39982484300867e-05,0,0,0,0,0,0,0,0,0,0.000308049085481143,0,-1.73199994094562e-06,0,0,0,0,0,0,0.00194239818232536,0,0,0,0,0,0,0,-2.92451045720438e-05,0,0,0,0,0,0,-0.00299880105019142,0,0,0,0,-0.000180899127364795,0,0,0,0,0,0.00133625585034435,0,0,0,0,0,0,0,0,0,0,0,0,-0.000423740229315783,0,0,-9.32645721694014e-05,0,0,0,0,0,0,0,0,0,0,0,-0.00033780047514101,0,0,0,0,0,0,0,0,0,0,0,-0.000439959816422061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116470028429923,0,0,0
"YBR207W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3452655943949e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124623202281829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318745109427617,0,0,0,0,0,0,0,0,0,0
"YBR210W",-0.00071404756175031,-8.9300817992806e-05,0,0.0022168815929801,0,0.00164108885983961,0.00276047418800375,0,4.97904919781592e-05,-0.00193847573228173,0,0,0,0,0.000439934141099857,0,-3.25954387436534e-05,0.000741113197290572,0,0.00305444434125096,0.00378828739720459,0,0,0,0,0,0,-0.000309740137447922,0,0,0,0,0,0,0,0,0,-0.000588727909918255,0,0,0,-0.000396453140103893,-0.000603826755828516,-0.000397723241043369,-0.00112132352883116,0,0.000151618153017359,0,0,0,0,0,0,0.0029200767353578,0,0.00221384063754299,0,-0.000124071879704205,0,0,0,0,0,-0.000461966232366875,0,0,0,0,0.000668549123002116,0,-0.000792768511966747,0,0,0,0.000232377982581482,-0.00467761008605673,-0.000482528004651748,0,0,0,-0.000794623957253546,-7.49478135223475e-05,0,-0.0030374041180744,0,0,3.14993036543106e-06,0.00227086122092921,0,0.00137703367176552,0,0,0,0.000670150681403408,0,0,0,-0.000365159117659772,0.000745020683140569,-0.000344937866826307,-0.000142490691926014,0,0,-0.00210652911610247,-0.000863481710930029,0.000761554171797959,0.000403091212197989,0.00168732988264422,0,0.000368220451699033,0,0,0.000792410056687207,0,0,0,0,0,0,0,0,0.00233039211773063,-0.000561888506635926,0,0,0,0,0,1.824497372408e-05,-2.6870103212559e-05,0,-0.000628297034973486,0,0.000814264144006087,-0.000848180547624351,0,0,0.000421127180532057,0,0,0,0,0.000212020523863627,0,0,0,0,0.000198051483948027,0,0,0,0,0,0,0,0,0.00189523280156899,0.00343375066433113,-0.00193140876855114,0,0.00228895388869852,0,0,0,-0.00109120070768118,0,0,0,0,0,0,0.00266311809614431,0,0,0,0,0,-0.000182398123324319,0.00177042263748572,0,0,-0.000773906031080514,0,0,-0.000323581717486058,0,0,0,0,-0.00252829010781498,0,0,0.00383164756828863,0.000270288578310813,0.000216088246894521,0,0,0,-0.000715908591542909,0,0,0,-0.00218602222852708,0.00135371810710603,-8.75753083457598e-05,0.00127261968928106,-4.41504803434622e-05,0,0.0013986952026059
"YBR211C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36743868044843e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
