Gene;Gene_ID;Phenotype;Essentiality_0_1
YDR249C;YDR249C;viable;0
YDR250C;YDR250C;viable;0
YDR250C;YDR250C;viable;0
YDR262W;YDR262W;viable;0
YDR269C;YDR269C;viable;0
YDR271C;YDR271C;viable;0
YDR274C;YDR274C;viable;0
YDR278C;YDR278C;viable;0
YDR290W;YDR290W;viable;0
YDR338C;YDR338C;viable;0
YDR340W;YDR340W;viable;0
YDR344C;YDR344C;viable;0
YDR391C;YDR391C;viable;0
YDR401W;YDR401W;viable;0
YDR415C;YDR415C;viable;0
YDR426C;YDR426C;viable;0
YDR431W;YDR431W;viable;0
YDR433W;YDR433W;viable;0
YDR442W;YDR442W;viable;0
YDR445C;YDR445C;viable;0
YDR455C;YDR455C;viable;0
YDR467C;YDR467C;viable;0
YDR476C;YDR476C;viable;0
YDR491C;YDR491C;viable;0
YDR491C;YDR491C;viable;0
YDR509W;YDR509W;viable;0
YDR514C;YDR514C;viable;0
YDR514C;YDR514C;viable;0
YDR521W;YDR521W;viable;0
YDR524C-B;YDR524C-B;viable;0
YDR524W-C;YDR524W-C;viable;0
YDR535C;YDR535C;viable;0
YDR537C;YDR537C;viable;0
YDR541C;YDR541C;viable;0
YEA4;YEL004W;viable;0
YEA6;YEL006W;viable;0
YEF1;YEL041W;viable;0
YEF1;YEL041W;viable;0
YEF1;YEL041W;viable;0
YEH1;YLL012W;viable;0
YEH1;YLL012W;viable;0
YEH2;YLR020C;viable;0
YEH2;YLR020C;viable;0
YEL008W;YEL008W;viable;0
YEL010W;YEL010W;viable;0
YEL014C;YEL014C;viable;0
YEL023C;YEL023C;viable;0
YEL023C;YEL023C;viable;0
YEL025C;YEL025C;viable;0
YEL028W;YEL028W;viable;0
YEL045C;YEL045C;viable;0
YEL067C;YEL067C;viable;0
YEL068C;YEL068C;viable;0
YEL1;YBL060W;viable;0
YEN1;YER041W;viable;0
YEN1;YER041W;viable;0
YER010C;YER010C;viable;0
YER034W;YER034W;viable;0
YER039C-A;YER039C-A;viable;0
YER053C-A;YER053C-A;viable;0
YER076C;YER076C;viable;0
YER079W;YER079W;viable;0
YER084W;YER084W;viable;0
YER084W;YER084W;viable;0
YER085C;YER085C;viable;0
YER085C;YER085C;viable;0
YER091C-A;YER091C-A;viable;0
YER097W;YER097W;viable;0
YER119C-A;YER119C-A;viable;0
YER121W;YER121W;viable;0
YER134C;YER134C;viable;0
YER135C;YER135C;viable;0
YER137C;YER137C;viable;0
YER152C;YER152C;viable;0
YER158C;YER158C;viable;0
YER175W-A;YER175W-A;viable;0
YER181C;YER181C;viable;0
YER186C;YER186C;viable;0
YER187W;YER187W;viable;0
YER188W;YER188W;viable;0
YET1;YKL065C;viable;0
YET2;YMR040W;viable;0
YET3;YDL072C;viable;0
YFH1;YDL120W;viable;0
YFH7;YFR007W;viable;0
YFL012W;YFL012W;viable;0
YFL012W-A;YFL012W-A;viable;0
YFL015C;YFL015C;viable;0
YFL019C;YFL019C;viable;0
YFL032W;YFL032W;viable;0
YFL040W;YFL040W;viable;0
YFL040W;YFL040W;viable;0
YFL041W-A;YFL041W-A;viable;0
YFL051C;YFL051C;viable;0
YFR006W;YFR006W;viable;0
YFR012W-A;YFR012W-A;viable;0
YFR018C;YFR018C;viable;0
YFR018C;YFR018C;viable;0
YFR035C;YFR035C;viable;0
YFR054C;YFR054C;viable;0
YFR056C;YFR056C;viable;0
YFR057W;YFR057W;viable;0
YFT2;YDR319C;viable;0
YGK1;YGL101W;viable;0
YGK1;YGL101W;viable;0
YGK3;YOL128C;viable;0
YGL006W-A;YGL006W-A;viable;0
YGL007C-A;YGL007C-A;viable;0
YGL024W;YGL024W;viable;0
YGL034C;YGL034C;viable;0
YGL039W;YGL039W;viable;0
YGL041C;YGL041C;viable;0
YGL041C-B;YGL041C-B;viable;0
YGL042C;YGL042C;viable;0
YGL072C;YGL072C;viable;0
YGL081W;YGL081W;viable;0
YGL081W;YGL081W;viable;0
YGL081W;YGL081W;viable;0
YGL088W;YGL088W;viable;0
YGL108C;YGL108C;viable;0
YGL109W;YGL109W;viable;0
YGL114W;YGL114W;viable;0
YGL114W;YGL114W;viable;0
YGL118C;YGL118C;viable;0
YGL132W;YGL132W;viable;0
YGL138C;YGL138C;viable;0
YGL138C;YGL138C;viable;0
YGL138C;YGL138C;viable;0
YGL138C;YGL138C;viable;0
YGL140C;YGL140C;viable;0
YGL140C;YGL140C;viable;0
YGL149W;YGL149W;viable;0
YGL152C;YGL152C;viable;0
YGL159W;YGL159W;viable;0
YGL159W;YGL159W;viable;0
YGL165C;YGL165C;viable;0
YGL176C;YGL176C;viable;0
YGL177W;YGL177W;viable;0
YGL188C-A;YGL188C-A;viable;0
YGL199C;YGL199C;viable;0
YGL214W;YGL214W;viable;0
YGL214W;YGL214W;viable;0
YGL217C;YGL217C;viable;0
YGL218W;YGL218W;viable;0
YGL230C;YGL230C;viable;0
YGL230C;YGL230C;viable;0
YGL235W;YGL235W;viable;0
YGL260W;YGL260W;viable;0
YGL262W;YGL262W;viable;0
YGP1;YNL160W;viable;0
YGR011W;YGR011W;viable;0
YGR016W;YGR016W;viable;0
YGR016W;YGR016W;viable;0
YGR017W;YGR017W;viable;0
YGR018C;YGR018C;viable;0
YGR022C;YGR022C;viable;0
YGR025W;YGR025W;viable;0
YGR026W;YGR026W;viable;0
YGR035C;YGR035C;viable;0
YGR035W-A;YGR035W-A;viable;0
YGR039W;YGR039W;viable;0
YGR045C;YGR045C;viable;0
YGR050C;YGR050C;viable;0
YGR051C;YGR051C;viable;0
YGR054W;YGR054W;viable;0
YGR064W;YGR064W;viable;0
YGR067C;YGR067C;viable;0
YGR069W;YGR069W;viable;0
YGR079W;YGR079W;viable;0
YGR107W;YGR107W;viable;0
YGR111W;YGR111W;viable;0
YGR111W;YGR111W;viable;0
YGR117C;YGR117C;viable;0
YGR121W-A;YGR121W-A;viable;0
YGR122W;YGR122W;viable;0
YGR126W;YGR126W;viable;0
YGR127W;YGR127W;viable;0
YGR130C;YGR130C;viable;0
YGR137W;YGR137W;viable;0
YGR139W;YGR139W;viable;0
YGR146C-A;YGR146C-A;viable;0
YGR151C;YGR151C;viable;0
YGR153W;YGR153W;viable;0
YGR153W;YGR153W;viable;0
YGR160W;YGR160W;viable;0
YGR164W;YGR164W;viable;0
YGR174W-A;YGR174W-A;viable;0
YGR176W;YGR176W;viable;0
YGR182C;YGR182C;viable;0
YGR201C;YGR201C;viable;0
YGR204C-A;YGR204C-A;viable;0
YGR210C;YGR210C;viable;0
YGR219W;YGR219W;viable;0
YGR226C;YGR226C;viable;0
YGR228W;YGR228W;viable;0
YGR237C;YGR237C;viable;0
YGR242W;YGR242W;viable;0
YGR259C;YGR259C;viable;0
YGR266W;YGR266W;viable;0
YGR266W;YGR266W;viable;0
YGR269W;YGR269W;viable;0
YGR273C;YGR273C;viable;0
YGR290W;YGR290W;viable;0
YHB1;YGR234W;viable;0
YHC3;YJL059W;viable;0
YHC3;YJL059W;viable;0
YHI9;YHR029C;viable;0
YHK8;YHR048W;viable;0
YHL005C;YHL005C;viable;0
YHL008C;YHL008C;viable;0
YHL012W;YHL012W;viable;0
YHL012W;YHL012W;viable;0
YHL015W-A;YHL015W-A;viable;0
YHL017W;YHL017W;viable;0
YHL026C;YHL026C;viable;0
YHL037C;YHL037C;viable;0
YHL041W;YHL041W;viable;0
YHL042W;YHL042W;viable;0
YHM2;YMR241W;viable;0
YHP1;YDR451C;viable;0
YHR007C-A;YHR007C-A;viable;0
YHR022C;YHR022C;viable;0
YHR022C-A;YHR022C-A;viable;0
YHR033W;YHR033W;viable;0
YHR049C-A;YHR049C-A;viable;0
YHR050W-A;YHR050W-A;viable;0
YHR078W;YHR078W;viable;0
YHR086W-A;YHR086W-A;viable;0
YHR095W;YHR095W;viable;0
YHR112C;YHR112C;viable;0
YHR125W;YHR125W;viable;0
YHR127W;YHR127W;viable;0
YHR130C;YHR130C;viable;0
YHR131C;YHR131C;viable;0
YHR138C;YHR138C;viable;0
YHR139C-A;YHR139C-A;viable;0
YHR140W;YHR140W;viable;0
YHR175W-A;YHR175W-A;viable;0
YHR180W;YHR180W;viable;0
YHR210C;YHR210C;viable;0
YIA6;YIL006W;viable;0
YIG1;YPL201C;viable;0
YIH1;YCR059C;viable;0
YIL001W;YIL001W;viable;0
YIL012W;YIL012W;viable;0
YIL014C-A;YIL014C-A;viable;0
YIL025C;YIL025C;viable;0
YIL028W;YIL028W;viable;0
YIL032C;YIL032C;viable;0
YIL046W-A;YIL046W-A;viable;0
YIL054W;YIL054W;viable;0
YIL055C;YIL055C;viable;0
YIL055C;YIL055C;viable;0
YIL058W;YIL058W;viable;0
YIL059C;YIL059C;viable;0
YIL060W;YIL060W;viable;0
YIL067C;YIL067C;viable;0
YIL086C;YIL086C;viable;0
YIL089W;YIL089W;viable;0
YIL092W;YIL092W;viable;0
YIL100W;YIL100W;viable;0
YIL108W;YIL108W;viable;0
YIL134C-A;YIL134C-A;viable;0
YIL141W;YIL141W;viable;0
YIL163C;YIL163C;viable;0
YIL165C;YIL165C;viable;0
YIL168W;YIL168W;viable;0
YIL171W;YIL171W;viable;0
YIM1;YMR152W;viable;0
YIM2;YMR151W;viable;0
YIP3;YNL044W;viable;0
YIP3;YNL044W;viable;0
YIP4;YGL198W;viable;0
YIP5;YGL161C;viable;0
YIP5;YGL161C;viable;0
YIR016W;YIR016W;viable;0
YIR018C-A;YIR018C-A;viable;0
YIR020C;YIR020C;viable;0
YIR020W-A;YIR020W-A;viable;0
YIR021W-A;YIR021W-A;viable;0
YIR042C;YIR042C;viable;0
YIR043C;YIR043C;viable;0
YIR044C;YIR044C;viable;0
YJL007C;YJL007C;viable;0
YJL022W;YJL022W;viable;0
YJL027C;YJL027C;viable;0
YJL028W;YJL028W;viable;0
YJL043W;YJL043W;viable;0
YJL043W;YJL043W;viable;0
YJL047C-A;YJL047C-A;viable;0
YJL064W;YJL064W;viable;0
YJL067W;YJL067W;viable;0
YJL068C;YJL068C;viable;0
YJL068C;YJL068C;viable;0
YJL070C;YJL070C;viable;0
YJL070C;YJL070C;viable;0
YJL077W-B;YJL077W-B;viable;0
YJL107C;YJL107C;viable;0
YJL118W;YJL118W;viable;0
YJL119C;YJL119C;viable;0
YJL120W;YJL120W;viable;0
YJL132W;YJL132W;viable;0
YJL135W;YJL135W;viable;0
YJL135W;YJL135W;viable;0
YJL136W-A;YJL136W-A;viable;0
YJL150W;YJL150W;viable;0
YJL152W;YJL152W;viable;0
YJL163C;YJL163C;viable;0
YJL169W;YJL169W;viable;0
YJL175W;YJL175W;viable;0
YJL175W;YJL175W;viable;0
YJL182C;YJL182C;viable;0
YJL193W;YJL193W;viable;0
YJL206C;YJL206C;viable;0
YJL206C;YJL206C;viable;0
YJL211C;YJL211C;viable;0
YJL213W;YJL213W;viable;0
YJL215C;YJL215C;viable;0
YJL218W;YJL218W;viable;0
YJR012C;YJR012C;viable;0
YJR015W;YJR015W;viable;0
YJR018W;YJR018W;viable;0
YJR020W;YJR020W;viable;0
YJR026W;YJR026W;viable;0
YJR037W;YJR037W;viable;0
YJR037W;YJR037W;viable;0
YJR038C;YJR038C;viable;0
YJR056C;YJR056C;viable;0
YJR079W;YJR079W;viable;0
YJR084W;YJR084W;viable;0
YJR087W;YJR087W;viable;0
YJR096W;YJR096W;viable;0
YJR096W;YJR096W;viable;0
YJR098C;YJR098C;viable;0
YJR115W;YJR115W;viable;0
YJR124C;YJR124C;viable;0
YJR128W;YJR128W;viable;0
YJR142W;YJR142W;viable;0
YJR146W;YJR146W;viable;0
YJR149W;YJR149W;viable;0
YJR151W-A;YJR151W-A;viable;0
YJR154W;YJR154W;viable;0
YJU3;YKL094W;viable;0
YJU3;YKL094W;viable;0
YKE2;YLR200W;viable;0
YKE2;YLR200W;viable;0
YKE4;YIL023C;viable;0
YKL030W;YKL030W;viable;0
YKL030W;YKL030W;viable;0
YKL031W;YKL031W;viable;0
YKL031W;YKL031W;viable;0
YKL033W-A;YKL033W-A;viable;0
YKL033W-A;YKL033W-A;viable;0
YKL036C;YKL036C;viable;0
YKL053W;YKL053W;viable;0
YKL063C;YKL063C;viable;0
YKL066W;YKL066W;viable;0
YKL068W-A;YKL068W-A;viable;0
YKL069W;YKL069W;viable;0
YKL070W;YKL070W;viable;0
YKL091C;YKL091C;viable;0
YKL096C-B;YKL096C-B;viable;0
YKL097C;YKL097C;viable;0
YKL102C;YKL102C;viable;0
YKL106C-A;YKL106C-A;viable;0
YKL107W;YKL107W;viable;0
YKL107W;YKL107W;viable;0
YKL115C;YKL115C;viable;0
YKL118W;YKL118W;viable;0
YKL123W;YKL123W;viable;0
YKL131W;YKL131W;viable;0
YKL136W;YKL136W;viable;0
YKL147C;YKL147C;viable;0
YKL147C;YKL147C;viable;0
YKL162C;YKL162C;viable;0
YKL162C-A;YKL162C-A;viable;0
YKL169C;YKL169C;viable;0
YKL177W;YKL177W;viable;0
YKL202W;YKL202W;viable;0
YKL222C;YKL222C;viable;0
YKL222C;YKL222C;viable;0
YKR005C;YKR005C;viable;0
YKR005C;YKR005C;viable;0
YKR005C;YKR005C;viable;0
YKR012C;YKR012C;viable;0
YKR012C;YKR012C;viable;0
YKR015C;YKR015C;viable;0
YKR015C;YKR015C;viable;0
YKR015C;YKR015C;viable;0
YKR018C;YKR018C;viable;0
YKR018C;YKR018C;viable;0
YKR032W;YKR032W;viable;0
YKR033C;YKR033C;viable;0
YKR040C;YKR040C;viable;0
YKR041W;YKR041W;viable;0
YKR045C;YKR045C;viable;0
YKR047W;YKR047W;viable;0
YKR070W;YKR070W;viable;0
YKR073C;YKR073C;viable;0
YKR073C;YKR073C;viable;0
YKR075C;YKR075C;viable;0
YKR075C;YKR075C;viable;0
YKR104W;YKR104W;viable;0
YKT6;YKL196C;viable;0
YKT6;YKL196C;viable;0
YKT6;YKL196C;viable;0
YKU70;YMR284W;viable;0
YKU80;YMR106C;viable;0
YLF2;YHL014C;viable;0
YLH47;YPR125W;viable;0
YLH47;YPR125W;viable;0
YLH47;YPR125W;viable;0
YLL006W-A;YLL006W-A;viable;0
YLL017W;YLL017W;viable;0
YLL017W;YLL017W;viable;0
YLL020C;YLL020C;viable;0
YLL032C;YLL032C;viable;0
YLL032C;YLL032C;viable;0
YLL044W;YLL044W;viable;0
YLL047W;YLL047W;viable;0
YLL053C;YLL053C;viable;0
YLL053C;YLL053C;viable;0
YLL054C;YLL054C;viable;0
YLL054C;YLL054C;viable;0
YLL054C;YLL054C;viable;0
YLL054C;YLL054C;viable;0
YLL056C;YLL056C;viable;0
YLL056C;YLL056C;viable;0
YLL059C;YLL059C;viable;0
YLL059C;YLL059C;viable;0
YLR001C;YLR001C;viable;0
YLR012C;YLR012C;viable;0
YLR012C;YLR012C;viable;0
YLR030W;YLR030W;viable;0
YLR030W;YLR030W;viable;0
YLR031W;YLR031W;viable;0
YLR031W;YLR031W;viable;0
YLR036C;YLR036C;viable;0
YLR041W;YLR041W;viable;0
YLR046C;YLR046C;viable;0
YLR108C;YLR108C;viable;0
YLR111W;YLR111W;viable;0
YLR112W;YLR112W;viable;0
YLR122C;YLR122C;viable;0
YLR123C;YLR123C;viable;0
YLR123C;YLR123C;viable;0
YLR124W;YLR124W;viable;0
YLR124W;YLR124W;viable;0
YLR124W;YLR124W;viable;0
YLR125W;YLR125W;viable;0
YLR125W;YLR125W;viable;0
YLR126C;YLR126C;viable;0
YLR126C;YLR126C;viable;0
YLR152C;YLR152C;viable;0
YLR169W;YLR169W;viable;0
YLR171W;YLR171W;viable;0
YLR177W;YLR177W;viable;0
YLR179C;YLR179C;viable;0
YLR184W;YLR184W;viable;0
YLR202C;YLR202C;viable;0
YLR217W;YLR217W;viable;0
YLR225C;YLR225C;viable;0
YLR232W;YLR232W;viable;0
YLR235C;YLR235C;viable;0
YLR236C;YLR236C;viable;0
YLR252W;YLR252W;viable;0
YLR255C;YLR255C;viable;0
YLR257W;YLR257W;viable;0
YLR264C-A;YLR264C-A;viable;0
YLR269C;YLR269C;viable;0
YLR278C;YLR278C;viable;0
YLR278C;YLR278C;viable;0
YLR279W;YLR279W;viable;0
YLR280C;YLR280C;viable;0
YLR282C;YLR282C;viable;0
YLR282C;YLR282C;viable;0
YLR285C-A;YLR285C-A;viable;0
YLR287C;YLR287C;viable;0
YLR294C;YLR294C;viable;0
YLR296W;YLR296W;viable;0
YLR297W;YLR297W;viable;0
YLR311C;YLR311C;viable;0
YLR312C-B;YLR312C-B;viable;0
YLR326W;YLR326W;viable;0
YLR334C;YLR334C;viable;0
YLR342W-A;YLR342W-A;viable;0
YLR345W;YLR345W;viable;0
YLR349W;YLR349W;viable;0
YLR358C;YLR358C;viable;0
YLR361C-A;YLR361C-A;viable;0
YLR363W-A;YLR363W-A;viable;0
YLR365W;YLR365W;viable;0
YLR366W;YLR366W;viable;0
YLR374C;YLR374C;viable;0
YLR400W;YLR400W;viable;0
YLR402W;YLR402W;viable;0
YLR402W;YLR402W;viable;0
YLR406C-A;YLR406C-A;viable;0
YLR412C-A;YLR412C-A;viable;0
YLR415C;YLR415C;viable;0
YLR415C;YLR415C;viable;0
YLR416C;YLR416C;viable;0
YLR419W;YLR419W;viable;0
YLR428C;YLR428C;viable;0
YLR434C;YLR434C;viable;0
YLR444C;YLR444C;viable;0
YLR456W;YLR456W;viable;0
YLR460C;YLR460C;viable;0
YMC1;YPR058W;viable;0
YMC2;YBR104W;viable;0
YMD8;YML038C;viable;0
YME1;YPR024W;viable;0
YME2;YMR302C;viable;0
YML003W;YML003W;viable;0
YML009C-A;YML009C-A;viable;0
YML009W-B;YML009W-B;viable;0
YML012C-A;YML012C-A;viable;0
YML018C;YML018C;viable;0
YML020W;YML020W;viable;0
YML034C-A;YML034C-A;viable;0
YML047W-A;YML047W-A;viable;0
YML053C;YML053C;viable;0
YML053C;YML053C;viable;0
YML054C-A;YML054C-A;viable;0
YML057C-A;YML057C-A;viable;0
YML082W;YML082W;viable;0
YML083C;YML083C;viable;0
YML083C;YML083C;viable;0
YML084W;YML084W;viable;0
YML089C;YML089C;viable;0
YML090W;YML090W;viable;0
YML090W;YML090W;viable;0
YML094C-A;YML094C-A;viable;0
YML096W;YML096W;viable;0
YML099W-A;YML099W-A;viable;0
YML101C-A;YML101C-A;viable;0
YML108W;YML108W;viable;0
YML116W-A;YML116W-A;viable;0
YML119W;YML119W;viable;0
YML119W;YML119W;viable;0
YML122C;YML122C;viable;0
YML131W;YML131W;viable;0
YML6;YML025C;viable;0
YMR001C-A;YMR001C-A;viable;0
YMR007W;YMR007W;viable;0
YMR013W-A;YMR013W-A;viable;0
YMR027W;YMR027W;viable;0
YMR031W-A;YMR031W-A;viable;0
YMR052C-A;YMR052C-A;viable;0
YMR057C;YMR057C;viable;0
YMR075C-A;YMR075C-A;viable;0
YMR082C;YMR082C;viable;0
YMR082C;YMR082C;viable;0
YMR084W;YMR084W;viable;0
YMR085W;YMR085W;viable;0
YMR086C-A;YMR086C-A;viable;0
YMR090W;YMR090W;viable;0
YMR099C;YMR099C;viable;0
YMR1;YJR110W;viable;0
YMR1;YJR110W;viable;0
YMR103C;YMR103C;viable;0
YMR105W-A;YMR105W-A;viable;0
YMR114C;YMR114C;viable;0
YMR114C;YMR114C;viable;0
YMR119W-A;YMR119W-A;viable;0
YMR122C;YMR122C;viable;0
YMR135W-A;YMR135W-A;viable;0
YMR141C;YMR141C;viable;0
YMR153C-A;YMR153C-A;viable;0
YMR155W;YMR155W;viable;0
YMR158C-A;YMR158C-A;viable;0
YMR158W-B;YMR158W-B;viable;0
YMR172C-A;YMR172C-A;viable;0
YMR173W-A;YMR173W-A;viable;0
YMR175W-A;YMR175W-A;viable;0
YMR181C;YMR181C;viable;0
YMR187C;YMR187C;viable;0
YMR193C-A;YMR193C-A;viable;0
YMR194C-A;YMR194C-A;viable;0
YMR196W;YMR196W;viable;0
YMR206W;YMR206W;viable;0
YMR209C;YMR209C;viable;0
YMR230W-A;YMR230W-A;viable;0
YMR242W-A;YMR242W-A;viable;0
YMR244W;YMR244W;viable;0
YMR245W;YMR245W;viable;0
YMR247W-A;YMR247W-A;viable;0
YMR253C;YMR253C;viable;0
YMR254C;YMR254C;viable;0
YMR262W;YMR262W;viable;0
YMR262W;YMR262W;viable;0
YMR265C;YMR265C;viable;0
YMR272W-B;YMR272W-B;viable;0
YMR294W-A;YMR294W-A;viable;0
YMR304C-A;YMR304C-A;viable;0
YMR306C-A;YMR306C-A;viable;0
YMR315W;YMR315W;viable;0
YMR315W-A;YMR315W-A;viable;0
YMR316C-A;YMR316C-A;viable;0
YMR316C-B;YMR316C-B;viable;0
YMR317W;YMR317W;viable;0
YMR320W;YMR320W;viable;0
YMR326C;YMR326C;viable;0
YNCA0006C;YNCA0006C;viable;0
YNCB0001W;YNCB0001W;viable;0
YNCB0006W;YNCB0006W;viable;0
YNCB0007W;YNCB0007W;viable;0
YNCB0011C;YNCB0011C;viable;0
YNCB0012W;YNCB0012W;viable;0
YNCB0013W;YNCB0013W;viable;0
YNCB0017C;YNCB0017C;viable;0
YNCB0018W;YNCB0018W;viable;0
YNCC0001C;YNCC0001C;viable;0
YNCC0005W;YNCC0005W;viable;0
YNCC0008W;YNCC0008W;viable;0
YNCC0010C;YNCC0010C;viable;0
YNCC0014W;YNCC0014W;viable;0
YNCD0001W;YNCD0001W;viable;0
YNCD0003W;YNCD0003W;viable;0
YNCD0004W;YNCD0004W;viable;0
YNCD0005C;YNCD0005C;viable;0
YNCD0006W;YNCD0006W;viable;0
YNCD0007C;YNCD0007C;viable;0
YNCD0009W;YNCD0009W;viable;0
YNCD0013C;YNCD0013C;viable;0
YNCD0015C;YNCD0015C;viable;0
YNCD0016C;YNCD0016C;viable;0
YNCD0019C;YNCD0019C;viable;0
YNCD0021C;YNCD0021C;viable;0
YNCD0023C;YNCD0023C;viable;0
YNCD0026W;YNCD0026W;viable;0
YNCD0028W;YNCD0028W;viable;0
YNCE0004C;YNCE0004C;viable;0
YNCE0008C;YNCE0008C;viable;0
YNCE0009C;YNCE0009C;viable;0
YNCE0010W;YNCE0010W;viable;0
YNCE0012W;YNCE0012W;viable;0
YNCE0016C;YNCE0016C;viable;0
YNCE0021C;YNCE0021C;viable;0
YNCE0022C;YNCE0022C;viable;0
YNCE0023W;YNCE0023W;viable;0
YNCE0025C;YNCE0025C;viable;0
YNCE0026W;YNCE0026W;viable;0
YNCE0027C;YNCE0027C;viable;0
YNCE0029C;YNCE0029C;viable;0
YNCF0004C;YNCF0004C;viable;0
YNCF0005C;YNCF0005C;viable;0
YNCF0008C;YNCF0008C;viable;0
YNCF0009C;YNCF0009C;viable;0
YNCF0011C;YNCF0011C;viable;0
YNCF0014C;YNCF0014C;viable;0
YNCG0003C;YNCG0003C;viable;0
YNCG0004W;YNCG0004W;viable;0
YNCG0005W;YNCG0005W;viable;0
YNCG0007C;YNCG0007C;viable;0
YNCG0008W;YNCG0008W;viable;0
YNCG0009C;YNCG0009C;viable;0
YNCG0011W;YNCG0011W;viable;0
YNCG0017W;YNCG0017W;viable;0
YNCG0018C;YNCG0018C;viable;0
YNCG0020C;YNCG0020C;viable;0
YNCG0021W;YNCG0021W;viable;0
YNCG0023C;YNCG0023C;viable;0
YNCG0025C;YNCG0025C;viable;0
YNCG0028W;YNCG0028W;viable;0
YNCG0029C;YNCG0029C;viable;0
YNCG0031W;YNCG0031W;viable;0
YNCG0033W;YNCG0033W;viable;0
YNCG0034W;YNCG0034W;viable;0
YNCG0036W;YNCG0036W;viable;0
YNCG0037W;YNCG0037W;viable;0
YNCG0039W;YNCG0039W;viable;0
YNCG0040C;YNCG0040C;viable;0
YNCG0041W;YNCG0041W;viable;0
YNCG0042C;YNCG0042C;viable;0
YNCG0043C;YNCG0043C;viable;0
YNCG0046W;YNCG0046W;viable;0
YNCH0001W;YNCH0001W;viable;0
YNCH0003C;YNCH0003C;viable;0
YNCH0004C;YNCH0004C;viable;0
YNCH0005W;YNCH0005W;viable;0
YNCH0009C;YNCH0009C;viable;0
YNCH0010C;YNCH0010C;viable;0
YNCI0004W;YNCI0004W;viable;0
YNCI0009W;YNCI0009W;viable;0
YNCI0011W;YNCI0011W;viable;0
YNCJ0001C;YNCJ0001C;viable;0
YNCJ0002C;YNCJ0002C;viable;0
YNCJ0008W;YNCJ0008W;viable;0
YNCJ0015W;YNCJ0015W;viable;0
YNCJ0017C;YNCJ0017C;viable;0
YNCJ0019C;YNCJ0019C;viable;0
YNCJ0023C;YNCJ0023C;viable;0
YNCJ0026W;YNCJ0026W;viable;0
YNCJ0029W;YNCJ0029W;viable;0
YNCK0003W;YNCK0003W;viable;0
YNCK0004W;YNCK0004W;viable;0
YNCK0005C;YNCK0005C;viable;0
YNCK0006C;YNCK0006C;viable;0
YNCK0007W;YNCK0007W;viable;0
YNCK0008W;YNCK0008W;viable;0
YNCK0010W;YNCK0010W;viable;0
YNCK0011C;YNCK0011C;viable;0
YNCK0014W;YNCK0014W;viable;0
YNCK0016W;YNCK0016W;viable;0
YNCK0017W;YNCK0017W;viable;0
YNCK0018C;YNCK0018C;viable;0
YNCK0019W;YNCK0019W;viable;0
YNCK0021W;YNCK0021W;viable;0
YNCL0001W;YNCL0001W;viable;0
YNCL0004C;YNCL0004C;viable;0
YNCL0007W;YNCL0007W;viable;0
YNCL0008W;YNCL0008W;viable;0
YNCL0009C;YNCL0009C;viable;0
YNCL0032C;YNCL0032C;viable;0
YNCL0034W;YNCL0034W;viable;0
YNCL0035C;YNCL0035C;viable;0
YNCL0036C;YNCL0036C;viable;0
YNCL0037W;YNCL0037W;viable;0
YNCL0038W;YNCL0038W;viable;0
YNCL0039W;YNCL0039W;viable;0
YNCL0044W;YNCL0044W;viable;0
YNCL0047W;YNCL0047W;viable;0
YNCL0049C;YNCL0049C;viable;0
YNCL0051C;YNCL0051C;viable;0
YNCM0004C;YNCM0004C;viable;0
YNCM0009C;YNCM0009C;viable;0
YNCM0010W;YNCM0010W;viable;0
YNCM0018C;YNCM0018C;viable;0
YNCM0019W;YNCM0019W;viable;0
YNCM0021C;YNCM0021C;viable;0
YNCM0022C;YNCM0022C;viable;0
YNCM0023C;YNCM0023C;viable;0
YNCM0024W;YNCM0024W;viable;0
YNCM0025C;YNCM0025C;viable;0
YNCM0027W;YNCM0027W;viable;0
YNCM0029C;YNCM0029C;viable;0
YNCM0033C;YNCM0033C;viable;0
YNCM0035C;YNCM0035C;viable;0
YNCN0004W;YNCN0004W;viable;0
YNCN0006W;YNCN0006W;viable;0
YNCN0007W;YNCN0007W;viable;0
YNCN0009W;YNCN0009W;viable;0
YNCN0010C;YNCN0010C;viable;0
YNCN0011W;YNCN0011W;viable;0
YNCN0012C;YNCN0012C;viable;0
YNCN0017W;YNCN0017W;viable;0
YNCN0020C;YNCN0020C;viable;0
YNCO0004C;YNCO0004C;viable;0
YNCO0005W;YNCO0005W;viable;0
YNCO0008W;YNCO0008W;viable;0
YNCO0012C;YNCO0012C;viable;0
YNCO0013C;YNCO0013C;viable;0
YNCO0016W;YNCO0016W;viable;0
YNCO0018W;YNCO0018W;viable;0
YNCO0019W;YNCO0019W;viable;0
YNCO0021C;YNCO0021C;viable;0
YNCO0031W;YNCO0031W;viable;0
YNCP0004C;YNCP0004C;viable;0
YNCP0007C;YNCP0007C;viable;0
YNCP0008C;YNCP0008C;viable;0
YNCP0009W;YNCP0009W;viable;0
YNCP0010W;YNCP0010W;viable;0
YNCP0011C;YNCP0011C;viable;0
YNCP0017C;YNCP0017C;viable;0
YNCP0018C;YNCP0018C;viable;0
YNCP0019W;YNCP0019W;viable;0
YNCP0023W;YNCP0023W;viable;0
YND1;YER005W;viable;0
YNG1;YOR064C;viable;0
YNK1;YKL067W;viable;0
